,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,target
127,-0.478261,-0.384615,-0.277778,-0.554585,-0.604396,-0.245283,-0.51634,0.0857143,-0.666667,-0.4,-0.547368,-0.64988,-0.421384,-0.578947,-0.454545,-0.219512,-0.466667,-0.333333,3.0
128,0.0434783,-0.0769231,0.333333,-0.39738,-0.56044,-0.698113,-0.411765,-0.0285714,-0.5,0.114286,-0.547368,-0.565947,-0.396226,-0.789474,-0.272727,-0.414634,0.0666667,0.266667,4.0
129,0.173913,0.153846,0.527778,-0.0829694,-0.538462,-0.811321,0.137255,-0.657143,0,-0.0857143,-0.0947368,0.00959233,0.144654,-0.631579,-0.363636,-0.463415,0.0666667,-0.133333,3.0
130,0.173913,0,0.777778,-0.30131,-0.714286,-0.735849,0.111111,-0.542857,0,-0.171429,-0.0315789,-0.0551559,0.119497,-0.631579,0.181818,-0.365854,-0.133333,0.0666667,2.0
131,-0.434783,-0.769231,0.0277778,-0.467249,-0.714286,-0.811321,-0.503268,0.0857143,-0.666667,-0.714286,-0.536842,-0.647482,-0.72327,-0.815789,-1.0,0.560976,0.333333,0.466667,2.0
132,0.0434783,-0.307692,0.694444,-0.283843,-0.736264,-0.735849,-0.0326797,-0.428571,-0.166667,-0.428571,-0.178947,-0.215827,-0.257862,-0.789474,-0.363636,1.0,0.2,0.666667,2.0
133,0.0869565,-0.538462,-0.222222,-0.851528,-0.956044,-0.811321,-0.712418,0.428571,-0.833333,-0.314286,-0.642105,-0.815348,-0.685535,-0.578947,-0.636364,-0.95122,-0.333333,-0.666667,4.0
134,0.26087,0.615385,0.666667,-0.484716,-0.868132,-0.698113,0.320261,-0.714286,0.166667,0.571429,-0.0631579,0.16307,0.157233,-0.552632,0.0909091,0.317073,-0.266667,-0.0666667,1.0
135,-0.304348,0.0769231,0.194444,0.90393,0.89011,0.735849,-0.398693,-0.0285714,-0.5,0.285714,0.0421053,-0.568345,-0.157233,0,-1.0,-0.317073,-0.466667,-0.133333,4.0
136,-0.434783,0.153846,-0.0277778,-0.720524,-0.758242,-0.698113,-0.359477,-0.0285714,-0.5,0.285714,-0.578947,-0.551559,-0.0440252,-0.578947,-0.727273,-0.95122,-0.533333,-0.266667,4.0
137,-0.391304,-0.307692,-0.333333,-0.598253,-0.626374,-0.698113,-0.72549,0.371429,-0.833333,-0.314286,-0.715789,-0.808153,-0.371069,-0.789474,-0.363636,-0.95122,0.133333,0.333333,4.0
138,-0.347826,-0.692308,-0.361111,-0.772926,-0.758242,-0.886792,-0.830065,0.6,-0.833333,-0.657143,-0.884211,-0.889688,-0.54717,-0.605263,0.272727,-0.0243902,-0.466667,-0.533333,2.0
139,-0.217391,-0.307692,0.111111,-0.49345,-0.582418,-0.773585,-0.529412,0.0285714,-0.666667,-0.228571,-0.568421,-0.647482,-0.522013,-0.710526,-0.727273,-0.756098,-0.133333,0.2,4.0
140,-0.26087,-0.692308,0.111111,-0.414847,-0.758242,-0.735849,-0.411765,-0.0857143,-0.5,-0.6,-0.557895,-0.546763,-0.924528,-0.973684,-0.727273,-0.121951,0.666667,0.866667,2.0
141,-0.652174,-0.307692,-0.361111,-0.816594,-0.824176,-0.773585,-0.51634,0.142857,-0.666667,-0.228571,-0.621053,-0.673861,-0.207547,-0.289474,-0.363636,-0.658537,-0.8,-0.933333,3.0
142,0.434783,0.230769,0.861111,-0.213974,-0.78022,-0.660377,0.333333,-0.714286,0.166667,0.228571,-0.0105263,0.165468,-0.207547,-0.789474,-1.0,0.902439,0.0666667,0.666667,1.0
143,-0.695652,-0.230769,-0.222222,-0.860262,-0.846154,-0.773585,-0.503268,0.0857143,-0.666667,-0.228571,-0.568421,-0.652278,-0.157233,-0.315789,-0.636364,-0.609756,-0.8,-0.866667,3.0
144,-0.0434783,-0.0769231,0.111111,-0.283843,-0.67033,-0.811321,-0.320261,-0.2,-0.5,-0.228571,-0.389474,-0.467626,-0.132075,-0.842105,0,-0.121951,0.533333,0.533333,1.0
145,0.304348,0.615385,0.861111,-0.00436681,-0.626374,-0.622642,0.437908,-0.771429,0.333333,0.6,-0.0421053,0.304556,0.132075,-0.789474,-1.0,-0.121951,-0.133333,0.266667,1.0
146,0.173913,0,0.25,-0.475983,-0.626374,-0.660377,-0.333333,-0.0857143,-0.5,0.285714,-0.515789,-0.513189,-0.232704,-0.684211,0.636364,-1.0,-0.133333,0,4.0
147,-0.217391,-0.461538,0,-0.414847,-0.56044,-0.811321,-0.51634,0.0285714,-0.666667,-0.514286,-0.589474,-0.645084,-0.559748,-0.763158,-0.636364,-0.170732,0.0666667,0.266667,3.0
148,-0.26087,-0.230769,-0.111111,-0.406114,-0.736264,-0.773585,-0.45098,-0.0857143,-0.666667,-0.257143,-0.536842,-0.577938,-0.383648,-0.947368,0.363636,-0.560976,0.8,0.866667,2.0
149,-0.130435,-0.769231,-0.333333,-0.467249,-0.516484,-0.773585,-0.686275,0.314286,-0.833333,-0.485714,-0.673684,-0.772182,-0.773585,-0.789474,-0.818182,0.414634,0.133333,0.533333,4.0
150,0.347826,0.307692,0.555556,-0.0655022,-0.604396,-0.698113,-0.0196078,-0.485714,-0.166667,0.0857143,-0.189474,-0.177458,0.081761,-0.842105,-0.727273,-0.658537,0.266667,0.666667,2.0
151,-0.0869565,-0.153846,0.222222,-0.0218341,-0.406593,-0.849057,-0.0588235,-0.485714,-0.166667,-0.228571,-0.178947,-0.182254,-0.433962,-0.631579,-0.636364,0.0731707,0.333333,0.0666667,3.0
152,-0.130435,-0.846154,-0.111111,-0.406114,-0.67033,-0.811321,-0.51634,0.0285714,-0.666667,-0.828571,-0.589474,-0.640288,-0.798742,-0.921053,-0.545455,0.463415,0.8,0.933333,1.0
153,0.434783,0.230769,0.833333,-0.0655022,-0.626374,-0.735849,0.254902,-0.657143,0.166667,0.142857,-0.0105263,0.105516,-0.0566038,-0.763158,-0.909091,0.170732,-0.0666667,0.4,2.0
154,-0.304348,-0.461538,0.0833333,-0.563319,-0.626374,-0.735849,-0.581699,0.142857,-0.666667,-0.4,-0.6,-0.695444,-0.496855,-0.684211,-0.272727,-0.658537,-0.2,0.0666667,4.0
155,0.608696,0.769231,0.75,0.0393013,-0.626374,-0.886792,0.803922,-1.0,0.666667,0.457143,0.578947,0.784173,0.63522,-0.315789,-0.636364,-0.707317,-0.466667,-0.866667,3.0
156,-0.478261,-0.769231,0.0555556,-0.606987,-0.824176,-0.811321,-0.542484,0.0857143,-0.666667,-0.714286,-0.6,-0.671463,-0.685535,-0.868421,-0.0909091,0.170732,0.4,0.466667,1.0
157,-0.130435,-0.307692,-0.166667,-0.764192,-0.802198,-0.811321,-0.803922,0.542857,-0.833333,-0.228571,-0.726316,-0.865707,-0.459119,-0.605263,-0.545455,-0.804878,-0.133333,-0.4,4.0
158,-0.391304,-0.538462,-0.0555556,-0.580786,-0.758242,-0.849057,-0.490196,0.0285714,-0.666667,-0.485714,-0.536842,-0.633094,-0.610063,-0.710526,-0.909091,0.609756,-0.266667,0,2.0
159,-0.217391,-0.0769231,-0.0277778,-0.563319,-0.78022,-0.849057,-0.503268,0.0285714,-0.666667,-0.2,-0.578947,-0.63789,-0.106918,-0.815789,0.454545,-0.902439,0.133333,0.133333,1.0
160,-0.608696,-0.615385,-0.638889,-0.816594,-0.736264,-0.886792,-0.72549,0.428571,-0.833333,-0.714286,-0.768421,-0.820144,-0.534591,-0.263158,-1.0,-1.0,-0.933333,-0.866667,1.0
161,0.478261,0.461538,0.694444,-0.00436681,-0.626374,-0.660377,0.176471,-0.6,0,0.314286,-0.0631579,0.0215827,0.0440252,-0.842105,0.545455,-0.902439,0.4,0.666667,1.0
162,0.0869565,-0.538462,0.138889,-0.240175,-0.626374,-0.735849,-0.294118,-0.2,-0.5,-0.428571,-0.431579,-0.446043,-0.72327,-0.921053,-0.272727,-0.0731707,0.4,0.6,2.0
163,-0.478261,-0.461538,-0.111111,-0.694323,-0.736264,-0.886792,-0.738562,0.371429,-0.833333,-0.514286,-0.694737,-0.817746,-0.484277,-0.763158,-0.727273,-0.560976,0,-0.0666667,2.0
164,0.0869565,0.615385,0.777778,-0.283843,-0.736264,-0.698113,0.320261,-0.657143,0.166667,0.542857,-0.0210526,0.153477,0.358491,-0.631579,-0.909091,0.268293,-0.333333,-0.0666667,1.0
165,0.304348,0.615385,0.416667,-0.344978,-0.78022,-0.660377,0.411765,-0.714286,0.333333,0.485714,-0.0526316,0.254197,0.119497,-0.657895,-0.909091,0.560976,-0.333333,0.133333,1.0
166,-0.173913,-0.769231,0.0555556,-0.467249,-0.78022,-0.773585,-0.464052,-0.0285714,-0.666667,-0.714286,-0.589474,-0.604317,-0.811321,-0.973684,-0.636364,-0.0731707,0.8,1.0,2.0
167,0.608696,0.384615,0.777778,-0.240175,-0.78022,-0.622642,0.320261,-0.714286,0.166667,0.257143,0.0105263,0.17506,0.0188679,-0.763158,0.636364,-0.902439,0,0.2,2.0
168,-0.608696,-0.0769231,-0.222222,-0.694323,-0.626374,-0.849057,-0.542484,0.142857,-0.666667,-0.285714,-0.589474,-0.673861,-0.0566038,-0.447368,-1.0,-0.95122,-0.666667,-0.8,3.0
169,0.0869565,-0.615385,-0.166667,-0.816594,-0.89011,-0.773585,-0.764706,0.542857,-0.833333,-0.4,-0.715789,-0.858513,-0.710692,-0.605263,-1.0,-0.365854,-0.333333,-0.733333,4.0
170,0.521739,0.384615,0.75,-0.187773,-0.714286,-0.660377,0.294118,-0.714286,0.166667,0.2,-0.0315789,0.143885,-0.0188679,-0.789474,-0.363636,-0.853659,-0.0666667,0.266667,1.0
171,0.434783,0.615385,0.75,-0.502183,-1.0,-0.924528,0.764706,-0.942857,0.666667,0.371429,0.431579,0.697842,0.672956,-0.315789,-0.636364,-0.463415,-0.666667,-0.866667,3.0
172,-0.0869565,-0.0769231,0.138889,-0.458515,-0.56044,-0.735849,-0.568627,0.142857,-0.666667,-0.171429,-0.642105,-0.690647,-0.119497,-0.815789,0,-0.317073,0.2,0.4,4.0
173,0,0.230769,0.611111,-0.275109,-0.736264,-0.849057,0.320261,-0.714286,0.166667,-0.0285714,0.0315789,0.189448,0.27044,-0.526316,-0.272727,0.365854,-0.2,-0.466667,3.0
174,-0.130435,0.153846,0.222222,-0.598253,-0.648352,-0.660377,-0.424837,0.0285714,-0.5,0.342857,-0.568421,-0.592326,-0.00628931,-0.631579,-0.272727,-0.268293,-0.4,-0.0666667,4.0
175,-0.347826,-0.461538,0.0555556,-0.283843,-0.428571,-0.849057,-0.398693,-0.142857,-0.5,-0.542857,-0.421053,-0.532374,-0.509434,-0.631579,-0.909091,-0.463415,0.133333,0.0666667,3.0
176,-0.521739,-0.538462,0.388889,-0.336245,-0.714286,-0.811321,-0.150327,-0.371429,-0.333333,-0.628571,-0.168421,-0.316547,-0.54717,-0.684211,-0.636364,0.853659,-0.0666667,0.133333,1.0
177,-0.304348,-0.153846,-0.111111,-0.510917,-0.582418,-0.811321,-0.581699,0.142857,-0.666667,-0.171429,-0.621053,-0.693046,-0.245283,-0.736842,0,-0.95122,0,0.133333,3.0
178,-0.130435,-0.692308,-0.0833333,-0.388646,-0.538462,-0.811321,-0.490196,-0.0285714,-0.666667,-0.628571,-0.526316,-0.609113,-0.672956,-0.763158,-0.909091,0.0731707,0.333333,0.6,3.0
179,-0.304348,-0.153846,-0.166667,-0.71179,-0.758242,-0.849057,-0.686275,0.314286,-0.833333,-0.2,-0.6,-0.786571,-0.283019,-0.5,-0.0909091,-0.853659,-0.333333,-0.6,4.0
180,0.26087,0.615385,0.833333,0.0218341,-0.538462,-0.660377,0.24183,-0.657143,0.166667,0.314286,0.0315789,0.088729,0.622642,-0.684211,-1.0,0.268293,-0.133333,0.266667,2.0
181,-0.782609,-0.769231,-0.444444,-0.895197,-0.802198,-0.849057,-0.856209,0.657143,-1.0,-0.828571,-0.884211,-0.911271,-0.849057,-0.5,-0.727273,-0.219512,-0.866667,-0.733333,1.0
182,-0.217391,-0.307692,-0.277778,-0.432314,-0.582418,-0.811321,-0.568627,0.0285714,-0.666667,-0.371429,-0.589474,-0.661871,-0.371069,-0.789474,-0.636364,-1.0,0.666667,0.733333,3.0
183,-0.521739,-0.846154,-0.638889,-0.842795,-0.78022,-0.924528,-0.947712,0.885714,-1.0,-0.857143,-0.947368,-0.971223,-0.761006,-0.552632,-0.0909091,0.317073,-0.533333,-0.4,2.0
184,0.304348,0,0.833333,-0.0829694,-0.582418,-0.698113,0.189542,-0.6,0,-0.114286,-0.0842105,0.0263789,0.27044,-0.710526,-0.181818,-0.512195,0,0.2,2.0
185,0.173913,-0.384615,-0.0277778,-0.117904,-0.472527,-0.886792,-0.163399,-0.428571,-0.333333,-0.428571,-0.221053,-0.292566,-0.471698,-0.657895,-0.363636,-0.0731707,0.4,0.0666667,3.0
186,-0.217391,-0.307692,0.138889,-0.222707,-0.516484,-0.886792,-0.254902,-0.314286,-0.5,-0.457143,-0.431579,-0.40048,-0.408805,-0.763158,-0.727273,0.121951,0.466667,0.533333,3.0
187,0.0869565,-0.0769231,0,-0.458515,-0.714286,-0.811321,-0.411765,-0.0857143,-0.5,-0.142857,-0.431579,-0.551559,-0.0314465,-0.736842,0.181818,-0.512195,-0.0666667,0,1.0
188,0.217391,0.384615,0.805556,-0.0567686,-0.538462,-0.698113,0.267974,-0.657143,0.166667,0.257143,-0.0315789,0.1247,0.446541,-0.631579,-0.545455,0.121951,-0.333333,-0.0666667,1.0
189,-0.26087,-0.769231,0.0555556,-0.344978,-0.626374,-0.773585,-0.411765,-0.0857143,-0.666667,-0.771429,-0.452632,-0.561151,-0.584906,-0.815789,-0.909091,-0.0243902,0.0666667,0.133333,1.0
190,0.0434783,0.153846,0.5,-0.179039,-0.648352,-0.735849,-0.0980392,-0.428571,-0.333333,0.0571429,-0.263158,-0.256595,0.00628931,-0.868421,0.818182,-0.463415,0.533333,0.466667,1.0
191,-0.391304,-0.461538,0.138889,-0.49345,-0.538462,-0.698113,-0.555556,0.142857,-0.666667,-0.4,-0.610526,-0.681055,-0.396226,-0.710526,-1.0,-0.365854,-0.133333,0.2,4.0
192,-0.130435,-0.230769,0,-0.606987,-0.78022,-0.811321,-0.51634,0.0285714,-0.666667,-0.285714,-0.557895,-0.63789,-0.157233,-0.736842,0.272727,-1.0,-0.133333,-0.133333,2.0
193,0.478261,0.692308,0.611111,-0.170306,-0.736264,-0.811321,0.673203,-0.942857,0.5,0.428571,0.347368,0.635492,0.710692,-0.447368,-0.727273,-0.95122,-0.333333,-0.8,3.0
194,-0.173913,-0.692308,0.277778,-0.449782,-0.714286,-0.811321,-0.398693,-0.0857143,-0.5,-0.628571,-0.463158,-0.546763,-0.559748,-0.763158,-0.181818,0.0243902,-0.0666667,0,2.0
195,-0.434783,-0.230769,-0.277778,-0.772926,-0.802198,-0.811321,-0.477124,0.0285714,-0.666667,-0.314286,-0.505263,-0.625899,-0.194969,-0.421053,-0.454545,-0.317073,-0.666667,-0.733333,3.0
196,0.478261,0.769231,0.777778,0.10917,-0.472527,-0.660377,0.398693,-0.714286,0.333333,0.542857,0.0105263,0.2494,0.358491,-0.684211,0.727273,-0.463415,-0.133333,0,2.0
197,-0.608696,-0.153846,-0.111111,-0.598253,-0.626374,-0.811321,-0.45098,0.0285714,-0.666667,-0.257143,-0.463158,-0.601918,-0.144654,-0.447368,-1.0,-0.219512,-0.533333,-0.6,3.0
198,-0.652174,0,-0.138889,-0.772926,-0.802198,-0.811321,-0.464052,0.0285714,-0.666667,-0.114286,-0.557895,-0.621103,0.0314465,-0.421053,-0.727273,-0.317073,-0.733333,-0.666667,3.0
199,-0.608696,-0.153846,-0.111111,-0.720524,-0.692308,-0.811321,-0.542484,0.142857,-0.666667,-0.285714,-0.547368,-0.681055,-0.0691824,-0.421053,-0.454545,-0.170732,-0.666667,-0.733333,3.0
200,-0.130435,0.0769231,0.25,-0.484716,-0.582418,-0.660377,-0.424837,0.0285714,-0.5,0.142857,-0.557895,-0.589928,-0.132075,-0.605263,-0.363636,-0.268293,-0.533333,-0.0666667,4.0
201,-0.26087,-0.769231,-0.0555556,-0.414847,-0.714286,-0.773585,-0.411765,-0.0857143,-0.666667,-0.714286,-0.505263,-0.561151,-0.823899,-0.947368,-0.454545,0.0243902,0.4,0.533333,2.0
202,0.652174,0.615385,0.75,-0.414847,-0.934066,-0.660377,0.424837,-0.771429,0.333333,0.542857,0.0210526,0.302158,0.157233,-0.736842,0.363636,-0.707317,-0.0666667,0.133333,1.0
203,0.304348,0.692308,0.666667,-0.213974,-0.67033,-0.660377,0.30719,-0.714286,0.166667,0.628571,-0.0842105,0.155875,0.383648,-0.631579,-0.0909091,-0.317073,-0.266667,-0.133333,1.0
204,-0.304348,-0.461538,-0.5,-0.71179,-0.758242,-0.811321,-0.869281,0.6,-1.0,-0.371429,-0.831579,-0.901679,-0.484277,-0.894737,-0.363636,-0.804878,0.533333,0.666667,4.0
205,-0.391304,0.0769231,0.138889,-0.606987,-0.67033,-0.735849,-0.542484,0.0857143,-0.666667,-0.0285714,-0.568421,-0.661871,-0.0943396,-0.657895,-1.0,-0.707317,-0.2,0.133333,4.0
206,-0.173913,0,0.0833333,-0.371179,-0.626374,-0.773585,-0.346405,-0.142857,-0.5,-0.114286,-0.442105,-0.491607,-0.132075,-0.789474,-0.818182,-0.512195,0,0.133333,1.0
207,-0.478261,-0.307692,-0.333333,-0.851528,-0.824176,-0.811321,-0.51634,0.142857,-0.666667,-0.2,-0.610526,-0.666667,-0.207547,-0.315789,-0.909091,-0.707317,-0.8,-0.933333,3.0
208,-0.434783,0,-0.166667,-0.606987,-0.604396,-0.773585,-0.51634,0.0857143,-0.666667,-0.2,-0.578947,-0.647482,-0.0440252,-0.526316,-0.454545,-0.707317,-0.533333,-0.533333,3.0
209,0.217391,0.769231,0.666667,-0.441048,-0.824176,-0.660377,0.333333,-0.714286,0.166667,0.628571,-0.0631579,0.191847,0.446541,-0.605263,-0.818182,-0.853659,-0.4,-0.266667,1.0
210,-0.0869565,-0.538462,0.361111,-0.213974,-0.67033,-0.735849,-0.215686,-0.314286,-0.333333,-0.514286,-0.357895,-0.376499,-0.849057,-0.894737,-0.636364,0.121951,0.666667,0.866667,1.0
211,-0.434783,-0.692308,-0.194444,-0.598253,-0.648352,-0.773585,-0.660131,0.257143,-0.833333,-0.542857,-0.652632,-0.760192,-0.811321,-0.684211,-0.909091,-0.707317,-0.133333,-0.0666667,4.0
212,-0.26087,-0.384615,-0.138889,-0.432314,-0.538462,-0.811321,-0.503268,0.0285714,-0.666667,-0.428571,-0.526316,-0.635492,-0.396226,-0.684211,-0.727273,-0.121951,0.0666667,0.0666667,3.0
213,0.347826,0.230769,0.361111,-0.441048,-0.846154,-0.924528,0.30719,-0.714286,0.166667,0,0.136842,0.194245,0.119497,-0.5,-0.909091,0.121951,-0.0666667,-0.466667,3.0
214,-0.304348,-0.769231,-0.111111,-0.676856,-0.802198,-0.811321,-0.660131,0.257143,-0.833333,-0.771429,-0.652632,-0.755396,-0.735849,-0.657895,-0.909091,-0.95122,-0.266667,-0.266667,1.0
215,-0.26087,-0.538462,0.277778,-0.432314,-0.67033,-0.811321,-0.346405,-0.142857,-0.5,-0.628571,-0.326316,-0.510791,-0.522013,-0.605263,-0.909091,0.0731707,-0.4,-0.333333,1.0
216,-0.521739,-0.153846,0.0277778,-0.598253,-0.736264,-0.886792,-0.477124,0.0285714,-0.666667,-0.285714,-0.526316,-0.616307,-0.144654,-0.526316,-0.272727,-0.902439,-0.533333,-0.6,2.0
217,0.347826,0.846154,0.75,-0.0218341,-0.516484,-0.660377,0.398693,-0.771429,0.333333,0.657143,0.0315789,0.256595,0.383648,-0.631579,-0.636364,-0.853659,-0.333333,0,1.0
218,-0.565217,-0.153846,-0.222222,-0.650655,-0.692308,-0.773585,-0.542484,0.0857143,-0.666667,-0.285714,-0.578947,-0.661871,-0.106918,-0.605263,-0.909091,-0.95122,-0.4,-0.333333,3.0
219,-0.478261,-0.538462,-0.527778,-0.80786,-0.802198,-0.849057,-0.973856,0.828571,-1.0,-0.514286,-0.957895,-0.973621,-0.54717,-0.868421,0.545455,-0.658537,0.4,0.4,4.0
220,0.130435,0.692308,0.694444,-0.10917,-0.67033,-0.584906,0.437908,-0.771429,0.333333,0.771429,0,0.290168,0.308176,-0.684211,-0.818182,-0.853659,-0.333333,0,1.0
221,-0.347826,-0.153846,0.25,-0.694323,-0.802198,-0.660377,-0.411765,-0.0285714,-0.5,0.0571429,-0.515789,-0.570743,-0.169811,-0.552632,-0.545455,-0.219512,-0.466667,-0.0666667,4.0
222,0.173913,0.307692,0.138889,-0.187773,-0.56044,-0.849057,-0.0326797,-0.542857,-0.166667,0.142857,-0.2,-0.167866,0.119497,-0.605263,-0.454545,-0.95122,0.4,0.133333,3.0
223,-0.652174,-0.153846,-0.111111,-0.694323,-0.714286,-0.849057,-0.464052,0.0285714,-0.666667,-0.2,-0.473684,-0.609113,-0.132075,-0.421053,-0.909091,-0.268293,-0.6,-0.666667,3.0
224,-0.434783,-0.384615,-0.277778,-0.746725,-0.802198,-0.849057,-0.686275,0.314286,-0.833333,-0.485714,-0.736842,-0.784173,-0.333333,-0.605263,-0.545455,-0.317073,-0.533333,-0.466667,2.0
225,-0.130435,-0.384615,0.0833333,-0.519651,-0.648352,-0.773585,-0.581699,0.142857,-0.666667,-0.0857143,-0.631579,-0.70024,-0.685535,-0.789474,-0.636364,-0.560976,0.266667,0.466667,4.0
226,0.478261,0.615385,0.611111,-0.0742358,-0.582418,-0.660377,0.385621,-0.714286,0.166667,0.457143,-0.0421053,0.247002,0.345912,-0.684211,0.272727,-1.0,-0.2,0.0666667,2.0
227,-0.0869565,-0.846154,-0.277778,-0.624454,-0.67033,-0.735849,-0.751634,0.371429,-0.833333,-0.742857,-0.694737,-0.822542,-0.924528,-0.815789,-0.272727,-0.658537,0.333333,0.333333,4.0
228,0.391304,0.615385,0.833333,-0.0305677,-0.538462,-0.698113,0.254902,-0.657143,0.166667,0.371429,-0.0842105,0.0935252,0.371069,-0.736842,0.272727,0.121951,-0.133333,0.2,2.0
229,-0.434783,-0.384615,-0.333333,-0.615721,-0.692308,-0.886792,-0.503268,0.0857143,-0.666667,-0.428571,-0.631579,-0.642686,-0.194969,-0.447368,-0.545455,-0.609756,-0.6,-0.733333,2.0
230,-0.478261,-0.846154,-0.805556,-0.947598,-0.824176,-0.962264,-0.934641,0.771429,-1.0,-0.885714,-0.936842,-0.954436,-0.622642,-0.210526,-0.545455,-0.560976,-0.733333,-0.8,4.0
231,-0.478261,-1.0,-1.0,-0.90393,-0.78022,-0.962264,-1.0,1.0,-1.0,-0.971429,-1.0,-1.0,-0.773585,-0.289474,0.0909091,0.0243902,-0.666667,-0.866667,2.0
232,-0.652174,-0.153846,-0.222222,-0.860262,-0.868132,-0.849057,-0.490196,0.0857143,-0.666667,-0.171429,-0.578947,-0.642686,-0.132075,-0.289474,-0.636364,-0.756098,-0.8,-0.866667,3.0
233,0.173913,0.461538,0.777778,-0.257642,-0.736264,-0.698113,0.254902,-0.657143,0.166667,0.285714,-0.0526316,0.0983213,0.106918,-0.710526,-0.909091,0.0731707,-0.266667,0.133333,2.0
234,-0.130435,-0.307692,-0.333333,-0.528384,-0.538462,-0.735849,-0.712418,0.314286,-0.833333,-0.314286,-0.652632,-0.798561,-0.232704,-0.684211,-0.363636,-0.365854,0.0666667,0.333333,4.0
235,-0.26087,0.153846,0.0555556,-0.737991,-0.802198,-0.660377,-0.372549,-0.0285714,-0.5,0.4,-0.589474,-0.563549,-0.0440252,-0.552632,-0.909091,-0.317073,-0.6,-0.266667,4.0
236,0,-0.692308,-0.0555556,-0.170306,-0.406593,-0.886792,-0.30719,-0.257143,-0.5,-0.714286,-0.389474,-0.436451,-0.660377,-0.657895,-0.909091,-0.853659,0.333333,0.266667,3.0
237,-0.478261,-0.0769231,-0.305556,-0.790393,-0.802198,-0.773585,-0.490196,0.0857143,-0.666667,-0.228571,-0.578947,-0.645084,-0.0314465,-0.421053,-0.909091,-0.512195,-0.8,-0.8,3.0
238,0.173913,0.692308,0.694444,-0.257642,-0.78022,-0.698113,0.437908,-0.771429,0.333333,0.685714,0,0.311751,0.283019,-0.684211,-0.363636,-0.170732,-0.2,0.0666667,1.0
239,-0.73913,0.0769231,-0.0555556,-0.676856,-0.692308,-0.811321,-0.464052,-0.0285714,-0.666667,-0.114286,-0.526316,-0.604317,0.132075,-0.526316,-0.454545,-0.512195,-0.533333,-0.466667,3.0
240,-0.304348,-0.769231,0.0277778,-0.406114,-0.67033,-0.773585,-0.411765,-0.0857143,-0.666667,-0.8,-0.536842,-0.561151,-0.786164,-0.894737,-0.545455,0.0731707,0.466667,0.6,1.0
241,-0.130435,-0.0769231,-0.0833333,-0.475983,-0.736264,-0.811321,-0.385621,-0.0857143,-0.5,-0.2,-0.452632,-0.532374,-0.00628931,-0.842105,0,-0.268293,0.266667,0.333333,1.0
242,-0.478261,-0.307692,-0.472222,-0.755459,-0.758242,-0.811321,-0.51634,0.142857,-0.666667,-0.257143,-0.621053,-0.673861,-0.207547,-0.368421,-0.272727,-0.804878,-0.8,-0.933333,3.0
243,0.217391,0.692308,0.888889,0.0829694,-0.516484,-0.622642,0.346405,-0.714286,0.166667,0.428571,0.0421053,0.199041,0.320755,-0.684211,-0.818182,-0.219512,-0.2,0.2,2.0
244,-0.478261,0.0769231,-0.0277778,-0.851528,-0.868132,-0.735849,-0.411765,0.0285714,-0.5,0.342857,-0.6,-0.582734,-0.157233,-0.526316,-0.909091,-0.658537,-0.6,-0.333333,4.0
245,-0.130435,-0.384615,-0.0277778,-0.825328,-0.912088,-0.811321,-0.633987,0.314286,-0.833333,-0.342857,-0.642105,-0.760192,-0.496855,-0.526316,-0.545455,-0.268293,-0.466667,-0.733333,4.0
246,-0.0434783,-0.769231,-0.0833333,-0.240175,-0.428571,-0.849057,-0.424837,-0.142857,-0.666667,-0.771429,-0.431579,-0.544365,-0.811321,-0.684211,-0.818182,-0.0731707,0.533333,0.533333,3.0
247,-0.217391,-0.538462,0.194444,-0.371179,-0.736264,-0.811321,-0.254902,-0.257143,-0.5,-0.6,-0.368421,-0.419664,-0.584906,-0.789474,-1.0,0.170732,0.0666667,0.2,2.0
248,0.304348,0.692308,0.75,-0.0655022,-0.604396,-0.660377,0.30719,-0.714286,0.166667,0.342857,0.0421053,0.172662,0.761006,-0.657895,-0.545455,-0.219512,-0.2,0,1.0
249,-0.478261,-0.923077,-0.638889,-0.799127,-0.758242,-0.849057,-0.947712,0.828571,-1.0,-0.914286,-0.926316,-0.968825,-0.773585,-0.710526,-0.727273,-0.0243902,-0.4,-0.466667,2.0
250,-0.0434783,-0.615385,-0.277778,-0.80786,-0.89011,-0.773585,-0.72549,0.485714,-0.833333,-0.371429,-0.705263,-0.834532,-0.610063,-0.5,0,-0.609756,-0.466667,-0.866667,4.0
251,0.347826,0.923077,0.75,0.100437,-0.516484,-0.660377,0.398693,-0.771429,0.333333,0.657143,0.0631579,0.275779,0.72327,-0.684211,-0.363636,-0.804878,-0.266667,0,1.0
252,-0.521739,-0.153846,0.111111,-0.68559,-0.758242,-0.660377,-0.424837,0.0285714,-0.5,0.114286,-0.621053,-0.604317,-0.157233,-0.605263,-0.545455,-0.170732,-0.533333,-0.2,4.0
253,-0.0869565,-0.230769,-0.222222,-0.423581,-0.56044,-0.849057,-0.607843,0.142857,-0.833333,-0.314286,-0.642105,-0.697842,-0.144654,-0.842105,-0.0909091,-0.609756,0.466667,0.466667,3.0
254,-0.130435,0.0769231,0.25,-0.502183,-0.604396,-0.622642,-0.437908,-0.0285714,-0.666667,0.114286,-0.484211,-0.592326,-0.132075,-0.552632,-0.818182,-0.560976,-0.466667,0,4.0
