,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,target
216,-0.15625,0.381818,0.357143,0.0413223,-0.129032,0.454545,0.431579,0.046875,-0.03125,0.728155,0.431579,0.109375,-0.258065,0.480769,0.391304,0.0677966,-0.28125,0.592233,0.349398,-0.0569106,-0.169231,0.495146,0.488889,0.072,-0.28125,0.461538,0.517241,0,-0.138462,0.50495,0.452632,0.015625,-0.28125,0.475728,0.347368,0.015625,1.0
217,-0.15625,0.381818,0.380952,-0.0578512,-0.129032,0.309091,0.263158,-0.109375,-0.15625,0.320388,0.157895,-0.109375,-0.258065,0.346154,0.23913,-0.0847458,-0.28125,0.262136,0.301205,-0.138211,-0.138462,0.262136,0.333333,-0.024,-0.25,0.365385,0.333333,-0.116667,-0.230769,0.148515,0.284211,-0.09375,-0.125,0.203883,0.368421,0.015625,1.0
218,-0.15625,0.381818,0.380952,0.00826446,-0.129032,0.309091,0.263158,0.015625,-0.15625,0.475728,0.347368,0.015625,-0.129032,0.519231,0.543478,0.0338983,-0.15625,0.533981,0.39759,-0.0243902,-0.0461538,0.533981,0.533333,0.04,-0.25,0.519231,0.425287,0,-0.230769,0.485149,0.368421,0.015625,-0.125,0.533981,0.368421,0.015625,1.0
219,-0.15625,0.381818,0.380952,0.00826446,-0.129032,0.381818,0.347368,0.015625,-0.15625,0.398058,0.263158,0.015625,-0.0322581,0.692308,0.434783,0.0847458,-0.15625,0.533981,0.638554,-0.0243902,-0.138462,0.533981,0.422222,0.04,0,0.615385,0.54023,0,-0.230769,0.564356,0.368421,0.015625,-0.25,0.456311,0.368421,0.015625,1.0
220,-0.15625,0.381818,0.380952,0.00826446,-0.258065,0.309091,0.347368,-0.046875,-0.28125,0.475728,0.347368,0.015625,-0.0322581,0.519231,0.434783,0.0338983,-0.15625,0.533981,0.301205,-0.0894309,-0.0461538,0.631068,0.422222,0.088,0,0.519231,0.425287,0.0666667,0.0153846,0.564356,0.368421,0.015625,-0.125,0.533981,0.473684,0.015625,1.0
221,-0.15625,0.381818,0.380952,0.00826446,-0.258065,0.472727,0.452632,0.015625,-0.28125,0.650485,0.347368,0.015625,-0.258065,0.442308,0.434783,0.0338983,-0.28125,0.631068,0.518072,0.0243902,-0.261538,0.533981,0.422222,0.088,-0.125,0.615385,0.54023,0.0666667,-0.230769,0.663366,0.473684,0.015625,-0.25,0.631068,0.578947,0.078125,1.0
222,-0.15625,0.381818,0.380952,0.00826446,0,0.381818,0.347368,0.078125,0.09375,0.650485,0.452632,0.078125,-0.0322581,0.519231,0.434783,0.0338983,-0.0625,0.533981,0.518072,-0.0243902,0.0769231,0.631068,0.422222,0.088,-0.125,0.519231,0.425287,0,-0.107692,0.485149,0.368421,0.015625,0,0.533981,0.368421,0.015625,1.0
223,-0.15625,0.381818,0.5,-0.0578512,-0.129032,0.381818,0.347368,-0.046875,-0.15625,0.398058,0.263158,-0.109375,-0.258065,0.442308,0.326087,-0.0847458,-0.28125,0.359223,0.301205,-0.138211,-0.261538,0.262136,0.333333,-0.072,-0.25,0.365385,0.218391,-0.116667,-0.230769,0.405941,0.284211,-0.09375,-0.25,0.126214,0.284211,-0.09375,1.0
224,-0.15625,0.381818,0.5,0.00826446,-0.258065,0.381818,0.347368,0.015625,-0.15625,0.572816,0.452632,0.078125,-0.129032,0.519231,0.326087,0.0847458,-0.28125,0.456311,0.39759,-0.0894309,-0.261538,0.533981,0.533333,0.04,-0.25,0.442308,0.425287,0,-0.230769,0.485149,0.368421,0.015625,-0.25,0.533981,0.473684,0.015625,1.0
225,-0.15625,0.381818,0.619048,0.00826446,-0.129032,0.472727,0.347368,0.078125,0.09375,0.572816,0.347368,0.078125,-0.129032,0.615385,0.434783,0.0338983,-0.15625,0.533981,0.518072,0.0243902,-0.0461538,0.631068,0.533333,0.088,-0.25,0.519231,0.425287,0,-0.107692,0.663366,0.473684,0.078125,0,0.631068,0.473684,0.078125,1.0
226,-0.15625,0.436364,0.380952,-0.0578512,-0.258065,0.181818,0.157895,-0.203125,-0.28125,0.184466,0.157895,-0.15625,-0.0967742,0.442308,0.347826,-0.0169492,-0.25,0.203883,0.108434,-0.268293,-0.353846,0.126214,-0.0222222,-0.2,-0.125,0.538462,0.494253,-0.0333333,-0.230769,0.425743,0.136842,-0.125,-0.5,0.242718,0.136842,-0.1875,1.0
227,-0.15625,0.436364,0.380952,-0.107438,-0.258065,0.363636,0.347368,-0.09375,-0.28125,0.359223,0.263158,-0.09375,-0.0967742,0.442308,0.26087,-0.0169492,-0.25,0.378641,0.204819,-0.138211,-0.230769,0.378641,0.355556,-0.072,-0.25,0.384615,0.37931,-0.1,-0.230769,0.346535,0.221053,-0.125,-0.375,0.398058,0.136842,-0.125,1.0
228,-0.15625,0.436364,0.380952,0.00826446,-0.0322581,0.436364,0.452632,0.015625,-0.0625,0.533981,0.452632,0.015625,-0.225806,0.442308,0.347826,0.0338983,-0.125,0.533981,0.421687,-0.0243902,-0.107692,0.456311,0.444444,0.04,-0.03125,0.538462,0.586207,0.0333333,-0.0153846,0.50495,0.326316,-0.015625,-0.03125,0.475728,0.431579,-0.015625,1.0
229,-0.15625,0.436364,0.380952,0.00826446,-0.129032,0.527273,0.557895,0.015625,-0.28125,0.533981,0.347368,0.015625,-0.225806,0.519231,0.347826,0.0338983,-0.25,0.533981,0.421687,0.0406504,-0.230769,0.533981,0.555556,0.04,-0.375,0.461538,0.494253,-0.0333333,-0.353846,0.425743,0.326316,-0.015625,-0.25,0.475728,0.431579,-0.015625,1.0
230,-0.15625,0.436364,0.380952,0.0578512,-0.258065,0.363636,0.347368,-0.046875,-0.28125,0.533981,0.452632,0.015625,-0.225806,0.442308,0.347826,0.0338983,-0.25,0.456311,0.421687,-0.0243902,-0.230769,0.533981,0.555556,0.04,-0.25,0.461538,0.494253,0.0333333,-0.230769,0.50495,0.431579,0.09375,-0.25,0.553398,0.431579,0.046875,1.0
231,-0.15625,0.436364,0.5,0.0578512,-0.0322581,0.527273,0.452632,0.0625,-0.28125,0.456311,0.347368,-0.046875,-0.0967742,0.615385,0.456522,0.101695,0,0.631068,0.542169,0.0406504,-0.107692,0.456311,0.355556,-0.072,-0.125,0.538462,0.586207,0.0333333,-0.0153846,0.683168,0.515789,0.15625,-0.125,0.650485,0.515789,-0.015625,1.0
232,-0.15625,0.436364,0.5,0.0578512,-0.129032,0.436364,0.347368,0.015625,-0.15625,0.631068,0.557895,0.015625,-0.225806,0.519231,0.347826,0.0338983,-0.25,0.533981,0.421687,-0.0243902,-0.230769,0.533981,0.444444,0.104,-0.25,0.461538,0.37931,-0.0333333,-0.353846,0.50495,0.431579,-0.015625,-0.375,0.398058,0.326316,-0.015625,1.0
233,-0.15625,0.436364,0.619048,0.00826446,-0.129032,0.527273,0.347368,0.125,-0.15625,0.533981,0.347368,-0.046875,-0.0967742,0.615385,0.695652,0.169492,0,0.631068,0.542169,0.0406504,0.0153846,0.631068,0.355556,0.104,-0.125,0.538462,0.724138,0.0333333,-0.0153846,0.683168,0.642105,0.09375,-0.03125,0.650485,0.515789,0.046875,1.0
234,-0.15625,0.436364,0.619048,0.123967,-0.129032,0.527273,0.452632,0.0625,-0.28125,0.631068,0.557895,0.0625,-0.0967742,0.615385,0.565217,0.101695,-0.125,0.708738,0.542169,0.0406504,-0.230769,0.708738,0.666667,0.104,-0.125,0.634615,0.724138,0.0833333,-0.107692,0.762376,0.515789,0.15625,-0.25,0.728155,0.642105,0.15625,1.0
235,-0.15625,0.454545,0.357143,0.0413223,-0.129032,0.527273,0.431579,0.046875,-0.03125,0.728155,0.536842,0.109375,-0.16129,0.576923,0.391304,0.0677966,-0.1875,0.592233,0.349398,0.00813008,-0.169231,0.592233,0.6,0.136,-0.03125,0.557692,0.517241,0.0666667,-0.138462,0.683168,0.347368,0.078125,-0.15625,0.572816,0.557895,0.078125,1.0
236,-0.15625,0.454545,0.47619,-0.0247934,-0.129032,0.309091,0.242105,-0.21875,-0.15625,0.242718,-0.0315789,-0.21875,-0.0322581,0.576923,0.5,0.0677966,-0.1875,0.592233,0.590361,0.00813008,-0.261538,0.495146,0.288889,-0.04,-0.15625,0.557692,0.402299,0.0666667,0.107692,0.60396,0.347368,0.078125,-0.15625,0.398058,0.263158,-0.109375,1.0
237,-0.15625,0.454545,0.47619,0.0413223,-0.129032,0.454545,0.536842,0.046875,-0.15625,0.631068,0.536842,0.046875,-0.16129,0.230769,0.108696,-0.237288,-0.28125,0.339806,0.349398,-0.170732,-0.261538,0.592233,0.6,0.072,-0.28125,0.230769,0.0114943,-0.25,-0.261538,0.207921,-0.0105263,-0.21875,-0.15625,0.398058,0.347368,-0.109375,1.0
238,-0.15625,0.454545,0.47619,0.0413223,-0.129032,0.454545,0.536842,0.109375,-0.03125,0.631068,0.536842,0.109375,-0.16129,0.576923,0.5,0.0677966,-0.28125,0.669903,0.590361,0.00813008,-0.261538,0.592233,0.6,0.072,-0.28125,0.557692,0.517241,0.0666667,-0.261538,0.683168,0.452632,0.015625,-0.28125,0.572816,0.347368,0.015625,1.0
239,-0.15625,0.454545,0.47619,0.0413223,-0.258065,0.454545,0.536842,0.109375,-0.28125,0.553398,0.431579,0.109375,-0.258065,0.576923,0.5,0.0677966,-0.28125,0.417476,0.46988,0.00813008,-0.169231,0.592233,0.6,0.136,-0.15625,0.384615,0.402299,-0.133333,-0.138462,0.50495,0.263158,0.015625,-0.15625,0.572816,0.452632,0.078125,1.0
240,-0.15625,0.454545,0.47619,0.0413223,0.258065,0.527273,0.431579,0.046875,0.375,0.728155,0.431579,0.046875,-0.16129,0.403846,0.282609,0,-0.1875,0.339806,0.349398,-0.0569106,-0.0461538,0.417476,0.488889,0.008,-0.40625,0.307692,0.195402,-0.0666667,-0.261538,0.346535,0.0736842,-0.109375,-0.28125,0.475728,0.347368,0.015625,1.0
241,-0.15625,0.454545,0.47619,0.0413223,0,0.454545,0.431579,0.046875,-0.15625,0.553398,0.431579,0.046875,-0.387097,0.153846,0.195652,-0.118644,-0.28125,0.339806,0.349398,-0.0569106,-0.169231,0.417476,0.377778,0.008,-0.40625,0.173077,0.103448,-0.133333,-0.384615,0.267327,0.157895,-0.109375,-0.40625,0.320388,0.157895,-0.046875,1.0
242,-0.15625,0.454545,0.47619,0.0413223,0,0.454545,0.431579,0.046875,-0.15625,0.631068,0.326316,0.109375,-0.16129,0.653846,0.5,0.0677966,-0.1875,0.669903,0.46988,0.00813008,-0.0461538,0.592233,0.6,0.136,-0.28125,0.557692,0.517241,0,-0.261538,0.683168,0.347368,0.015625,-0.15625,0.572816,0.452632,0.125,1.0
243,-0.15625,0.454545,0.47619,0.0413223,0,0.618182,0.431579,0.109375,-0.03125,0.631068,0.536842,0.171875,-0.258065,0.576923,0.282609,0,-0.1875,0.495146,0.46988,0.00813008,-0.0461538,0.592233,0.6,0.136,-0.15625,0.461538,0.517241,0,-0.261538,0.50495,0.347368,0.015625,-0.15625,0.572816,0.452632,0.078125,1.0
244,-0.15625,0.454545,0.595238,0.0413223,-0.129032,0.527273,0.536842,0.046875,-0.15625,0.631068,0.536842,0.109375,-0.258065,0.326923,0.282609,-0.118644,-0.28125,0.592233,0.590361,0.00813008,-0.169231,0.669903,0.711111,0.136,-0.28125,0.173077,0.0114943,-0.25,-0.138462,0.425743,0.347368,-0.109375,-0.28125,0.572816,0.557895,0.078125,1.0
245,-0.15625,0.454545,0.595238,0.107438,0,0.527273,0.536842,0.109375,-0.03125,0.631068,0.536842,0.046875,-0.258065,0.653846,0.5,0.0677966,-0.28125,0.592233,0.590361,0.00813008,-0.261538,0.592233,0.6,0.072,-0.28125,0.634615,0.517241,0,-0.261538,0.60396,0.347368,0.015625,-0.28125,0.475728,0.347368,0.015625,1.0
246,-0.15625,0.472727,0.380952,0.00826446,-0.129032,0.381818,0.452632,-0.046875,-0.15625,0.475728,0.347368,-0.046875,-0.129032,0.519231,0.326087,-0.0847458,-0.28125,0.456311,0.39759,-0.138211,-0.261538,0.359223,0.333333,-0.072,-0.125,0.442308,0.333333,-0.05,-0.230769,0.405941,0.178947,-0.09375,-0.25,0.378641,0.284211,-0.09375,1.0
247,-0.15625,0.472727,0.5,0.00826446,-0.258065,0.381818,0.452632,0.015625,-0.15625,0.475728,0.347368,0.015625,-0.129032,0.442308,0.326087,0.0338983,-0.15625,0.456311,0.39759,-0.0894309,-0.261538,0.456311,0.533333,0.04,-0.25,0.442308,0.425287,-0.05,-0.107692,0.564356,0.368421,0.015625,-0.125,0.631068,0.473684,0.078125,1.0
248,-0.15625,0.472727,0.5,0.0743802,-0.129032,0.472727,0.452632,0.015625,-0.28125,0.475728,0.452632,0.015625,-0.258065,0.442308,0.326087,-0.0338983,-0.15625,0.456311,0.39759,-0.0243902,-0.138462,0.456311,0.422222,-0.024,-0.25,0.192308,0.218391,-0.183333,-0.230769,0.485149,0.368421,-0.03125,-0.125,0.533981,0.368421,0.015625,1.0
249,-0.15625,0.472727,0.5,0.0743802,-0.129032,0.545455,0.452632,0.078125,-0.03125,0.572816,0.452632,0.078125,-0.129032,0.615385,0.434783,0.0847458,-0.15625,0.631068,0.518072,0.0894309,-0.138462,0.631068,0.533333,0.152,-0.125,0.615385,0.54023,0.0666667,-0.107692,0.663366,0.368421,0.078125,-0.125,0.631068,0.368421,0.078125,1.0
250,-0.15625,0.472727,0.5,0.0743802,-0.258065,0.309091,0.263158,0.015625,-0.28125,0.184466,0.0736842,-0.21875,-0.129032,0.519231,0.543478,0.0338983,-0.15625,0.631068,0.39759,0.0894309,-0.138462,0.533981,0.422222,-0.024,-0.125,0.615385,0.793103,0.133333,0.0153846,0.663366,0.473684,0.078125,0,0.631068,0.284211,0.078125,1.0
251,-0.15625,0.472727,0.5,0.0743802,-0.258065,0.472727,0.452632,0.078125,-0.28125,0.572816,0.452632,0.078125,-0.258065,0.615385,0.434783,0.152542,-0.28125,0.533981,0.518072,0.0894309,-0.261538,0.631068,0.533333,0.088,-0.125,0.519231,0.54023,0.0666667,-0.230769,0.663366,0.578947,0.078125,-0.25,0.456311,0.368421,0.078125,1.0
252,-0.15625,0.472727,0.5,0.0743802,-0.258065,0.545455,0.347368,0.078125,-0.28125,0.572816,0.452632,0.078125,-0.129032,0.519231,0.434783,0.0847458,-0.15625,0.533981,0.39759,-0.0243902,-0.138462,0.631068,0.644444,0.04,-0.25,0.519231,0.425287,0,-0.230769,0.564356,0.368421,0.015625,-0.25,0.533981,0.368421,0.078125,1.0
253,-0.15625,0.472727,0.5,0.0743802,0,0.545455,0.452632,0.015625,-0.15625,0.572816,0.452632,0.078125,-0.129032,0.615385,0.434783,0.0338983,-0.28125,0.631068,0.638554,-0.0243902,-0.138462,0.631068,0.533333,0.088,-0.125,0.615385,0.425287,0.0666667,-0.230769,0.663366,0.578947,0.140625,-0.125,0.631068,0.473684,0.078125,1.0
254,-0.15625,0.472727,0.5,0.123967,-0.129032,0.472727,0.452632,0.078125,-0.15625,0.650485,0.452632,0.078125,-0.129032,0.615385,0.543478,0.0338983,-0.15625,0.631068,0.518072,0.0243902,-0.138462,0.631068,0.644444,0.04,0,0.615385,0.54023,0.0666667,0.0153846,0.663366,0.473684,0.078125,0,0.631068,0.578947,0.078125,1.0
255,-0.15625,0.472727,0.619048,0.0743802,-0.129032,0.472727,0.684211,0.125,-0.15625,0.650485,0.557895,0.078125,-0.129032,0.615385,0.434783,0.0338983,-0.28125,0.631068,0.638554,0.0243902,-0.261538,0.631068,0.644444,0.152,-0.125,0.692308,0.655172,0.0666667,-0.107692,0.742574,0.578947,0.078125,-0.375,0.631068,0.578947,0.078125,1.0
256,-0.15625,0.472727,0.761905,0.123967,-0.129032,0.545455,0.557895,0.078125,-0.28125,0.650485,0.452632,0.078125,-0.258065,0.615385,0.543478,0.0847458,-0.28125,0.631068,0.638554,0.0894309,-0.261538,0.631068,0.644444,0.152,-0.125,0.692308,0.655172,0.0666667,-0.353846,0.663366,0.578947,0.078125,-0.25,0.533981,0.578947,0.078125,1.0
257,-0.15625,0.472727,0.880952,0.0743802,-0.129032,0.545455,0.684211,0.078125,-0.15625,0.650485,0.452632,0.078125,-0.129032,0.615385,0.543478,0.152542,-0.28125,0.708738,0.638554,0.0894309,-0.138462,0.708738,0.755556,0.2,-0.375,0.615385,0.54023,0.0666667,-0.230769,0.663366,0.368421,0.140625,-0.125,0.708738,0.578947,0.140625,1.0
258,-0.15625,0.527273,0.357143,0.107438,-0.129032,0.527273,0.431579,0.046875,-0.03125,0.631068,0.431579,0.046875,-0.0322581,0.576923,0.5,0.135593,-0.1875,0.592233,0.590361,0.00813008,-0.0461538,0.669903,0.711111,0.072,-0.15625,0.557692,0.517241,0.116667,-0.138462,0.60396,0.452632,0.078125,-0.15625,0.650485,0.452632,0.078125,1.0
259,-0.15625,0.527273,0.380952,0.00826446,-0.129032,0.436364,0.452632,0.0625,-0.15625,0.533981,0.347368,0.015625,-0.225806,0.365385,0.152174,-0.0169492,-0.25,0.533981,0.421687,-0.0243902,-0.230769,0.533981,0.444444,0.04,-0.25,0.307692,0.172414,-0.1,-0.230769,0.50495,0.326316,-0.015625,-0.375,0.475728,0.431579,-0.015625,1.0
260,-0.15625,0.527273,0.380952,0.00826446,-0.129032,0.527273,0.452632,0.015625,-0.28125,0.631068,0.557895,0.015625,-0.0967742,0.615385,0.347826,0.101695,-0.125,0.631068,0.421687,0.0406504,-0.230769,0.631068,0.666667,0.168,-0.03125,0.538462,0.494253,0.0333333,-0.0153846,0.683168,0.515789,0.046875,-0.125,0.650485,0.515789,0.09375,1.0
261,-0.15625,0.527273,0.380952,0.0578512,-0.354839,0.109091,0.263158,0.0625,-0.78125,-0.747573,0.157895,0.453125,-0.0967742,0.442308,0.347826,0.0338983,-0.375,0.203883,0.325301,-0.0243902,-0.569231,-0.378641,0.244444,0.344,-0.25,0.230769,0.172414,-0.0333333,-0.353846,0.267327,0.221053,-0.078125,-0.375,0.0873786,0.221053,-0.015625,1.0
262,-0.15625,0.527273,0.47619,0.0413223,0,0.527273,0.431579,0.046875,-0.03125,0.631068,0.431579,0.109375,-0.16129,0.576923,0.5,0.0677966,-0.0625,0.669903,0.710843,0.00813008,-0.0461538,0.669903,0.488889,0.072,-0.15625,0.557692,0.517241,0.0666667,-0.138462,0.683168,0.452632,0.078125,-0.15625,0.572816,0.452632,0.078125,1.0
263,-0.15625,0.527273,0.47619,0.0413223,0,0.618182,0.536842,0.109375,-0.15625,0.631068,0.536842,0.109375,-0.16129,0.576923,0.282609,0.0677966,-0.1875,0.592233,0.590361,0.0731707,-0.169231,0.592233,0.6,0.136,-0.15625,0.634615,0.402299,0.0666667,-0.138462,0.60396,0.557895,0.078125,-0.15625,0.572816,0.684211,0.125,1.0
264,-0.15625,0.527273,0.47619,0.107438,-0.129032,0.527273,0.536842,0.109375,-0.15625,0.631068,0.431579,0.046875,-0.16129,0.576923,0.5,0.135593,-0.1875,0.592233,0.46988,0.00813008,-0.169231,0.669903,0.488889,0.072,-0.15625,0.557692,0.517241,0,-0.261538,0.50495,0.452632,0.015625,-0.15625,0.475728,0.347368,0.015625,1.0
265,-0.15625,0.527273,0.47619,0.107438,0,0.527273,0.536842,0.046875,-0.03125,0.631068,0.536842,0.109375,-0.16129,0.576923,0.5,0.135593,-0.1875,0.592233,0.590361,0.00813008,-0.169231,0.592233,0.6,0.072,-0.28125,0.557692,0.632184,0.0666667,-0.138462,0.50495,0.557895,0.015625,-0.15625,0.572816,0.557895,0.015625,1.0
266,-0.15625,0.527273,0.5,0.00826446,-0.129032,0.436364,0.347368,0.0625,-0.15625,0.456311,0.157895,-0.09375,-0.0967742,0.615385,0.456522,0.0338983,-0.125,0.631068,0.542169,-0.0243902,-0.107692,0.631068,0.444444,0.04,-0.03125,0.634615,0.586207,0.0333333,-0.107692,0.683168,0.515789,0.09375,-0.125,0.650485,0.431579,0.046875,1.0
267,-0.15625,0.527273,0.5,0.00826446,-0.129032,0.527273,0.452632,0.0625,-0.0625,0.631068,0.452632,0.0625,-0.0967742,0.615385,0.456522,0.101695,-0.25,0.631068,0.421687,0.0406504,-0.107692,0.631068,0.555556,0.168,-0.25,0.634615,0.586207,0.0833333,-0.107692,0.584158,0.431579,0.046875,-0.125,0.650485,0.515789,0.15625,1.0
268,-0.15625,0.527273,0.5,0.0578512,-0.0322581,0.527273,0.452632,0.0625,-0.0625,0.359223,0.157895,-0.09375,-0.225806,0.615385,0.347826,0.101695,-0.125,0.631068,0.542169,0.105691,-0.107692,0.533981,0.444444,0.04,-0.125,0.538462,0.494253,0.0333333,-0.107692,0.683168,0.515789,0.15625,-0.03125,0.650485,0.515789,0.09375,1.0
269,-0.15625,0.527273,0.5,0.0578512,-0.258065,0.527273,0.557895,0.0625,-0.28125,0.805825,0.557895,0.125,-0.0967742,0.692308,0.456522,0.101695,-0.25,0.708738,0.662651,0.0406504,-0.230769,0.708738,0.666667,0.168,-0.125,0.711538,0.586207,0.15,-0.230769,0.762376,0.642105,0.15625,-0.25,0.650485,0.642105,0.15625,1.0
270,-0.15625,0.527273,0.5,0.123967,-0.129032,0.527273,0.452632,0.125,-0.15625,0.708738,0.452632,0.125,-0.0967742,0.615385,0.347826,0.101695,-0.125,0.631068,0.421687,0.0406504,-0.107692,0.708738,0.555556,0.104,-0.25,0.634615,0.586207,0.0833333,-0.230769,0.683168,0.515789,0.09375,-0.25,0.728155,0.515789,0.09375,1.0
271,-0.15625,0.527273,0.595238,0.0413223,-0.129032,0.527273,0.536842,0.109375,-0.15625,0.631068,0.431579,0.109375,-0.258065,0.576923,0.5,0.0677966,-0.1875,0.669903,0.710843,0.0731707,-0.169231,0.592233,0.6,0.136,-0.15625,0.384615,0.402299,-0.133333,-0.261538,0.60396,0.557895,0.078125,-0.28125,0.572816,0.557895,0.078125,1.0
272,-0.15625,0.527273,0.595238,0.107438,-0.129032,0.527273,0.431579,0.046875,-0.15625,0.553398,0.431579,0.046875,-0.16129,0.576923,0.391304,0.0677966,-0.1875,0.669903,0.46988,0.00813008,-0.169231,0.669903,0.6,0.072,-0.28125,0.461538,0.517241,0,-0.138462,0.50495,0.347368,0.015625,-0.28125,0.572816,0.452632,0.015625,1.0
273,-0.15625,0.527273,0.595238,0.107438,-0.129032,0.527273,0.536842,0.046875,-0.03125,0.553398,0.431579,0.046875,-0.16129,0.653846,0.5,0.186441,-0.1875,0.592233,0.46988,0.00813008,-0.169231,0.592233,0.6,0.072,-0.28125,0.557692,0.632184,0.0666667,-0.138462,0.60396,0.452632,0.078125,-0.28125,0.572816,0.452632,0.078125,1.0
274,-0.15625,0.527273,0.595238,0.107438,-0.129032,0.618182,0.536842,0.109375,-0.03125,0.631068,0.642105,0.109375,-0.16129,0.653846,0.5,0.135593,-0.1875,0.669903,0.710843,0.0731707,-0.169231,0.669903,0.6,0.136,-0.15625,0.634615,0.632184,0.0666667,-0.261538,0.683168,0.452632,0.078125,-0.28125,0.650485,0.684211,0.125,1.0
275,-0.15625,0.527273,0.595238,0.107438,0,0.527273,0.642105,0.109375,-0.03125,0.728155,0.536842,0.109375,-0.0322581,0.75,0.608696,0.135593,-0.0625,0.669903,0.710843,0.0731707,-0.0461538,0.669903,0.6,0.136,-0.03125,0.634615,0.632184,0.116667,-0.138462,0.683168,0.557895,0.125,-0.15625,0.650485,0.557895,0.078125,1.0
276,-0.15625,0.527273,0.619048,0.00826446,-0.129032,0.527273,0.452632,0.0625,-0.15625,0.631068,0.557895,0.015625,0.0322581,0.615385,0.456522,0.101695,0,0.631068,0.542169,0.0406504,0.0153846,0.631068,0.666667,0.104,-0.25,0.634615,0.586207,0.0833333,-0.107692,0.584158,0.515789,0.046875,-0.125,0.650485,0.642105,0.09375,1.0
277,-0.15625,0.527273,0.619048,0.00826446,-0.129032,0.6,0.557895,0.0625,-0.15625,0.708738,0.452632,0.0625,0.0322581,0.615385,0.565217,0.101695,-0.125,0.631068,0.421687,-0.0243902,-0.107692,0.631068,0.444444,0.04,-0.125,0.634615,0.724138,0.0833333,0.138462,0.683168,0.515789,0.09375,-0.03125,0.650485,0.515789,0.046875,1.0
278,-0.15625,0.527273,0.619048,0.0578512,-0.129032,0.436364,0.557895,0.015625,-0.15625,0.631068,0.347368,0.125,-0.0967742,0.615385,0.456522,0.101695,-0.125,0.631068,0.807229,0.105691,0.0153846,0.631068,0.555556,0.104,-0.125,0.634615,0.586207,0.0833333,-0.107692,0.584158,0.642105,0.046875,-0.03125,0.650485,0.642105,0.09375,1.0
279,-0.15625,0.545455,0.380952,0.0743802,-0.129032,0.472727,0.557895,0.078125,-0.15625,0.572816,0.684211,0.125,-0.129032,0.692308,0.434783,0.152542,-0.15625,0.631068,0.518072,-0.0243902,-0.261538,0.631068,0.644444,0.088,-0.125,0.692308,0.54023,0.0666667,-0.107692,0.742574,0.578947,0.078125,-0.125,0.708738,0.578947,0.078125,1.0
280,-0.15625,0.545455,0.5,0.0743802,-0.129032,0.381818,0.263158,-0.046875,-0.28125,0.184466,-0.0105263,-0.21875,-0.129032,0.615385,0.434783,0.0338983,-0.15625,0.533981,0.39759,0.0243902,-0.138462,0.456311,0.222222,-0.072,-0.125,0.615385,0.54023,0,-0.107692,0.663366,0.473684,0.015625,-0.125,0.631068,0.368421,0.015625,1.0
281,-0.15625,0.545455,0.5,0.0743802,-0.129032,0.381818,0.347368,-0.046875,-0.28125,0.242718,0.157895,-0.15625,-0.129032,0.692308,0.652174,0.20339,-0.28125,0.533981,0.518072,-0.0243902,-0.261538,0.359223,0.222222,-0.072,-0.125,0.692308,0.655172,0.133333,-0.107692,0.742574,0.473684,0.140625,-0.25,0.533981,0.284211,-0.03125,1.0
282,-0.15625,0.545455,0.619048,0.0743802,-0.129032,0.472727,0.347368,0.015625,-0.15625,0.475728,0.452632,-0.046875,0.0967742,0.615385,0.326087,-0.0338983,-0.15625,0.533981,0.39759,-0.138211,-0.261538,0.456311,0.422222,-0.072,-0.125,0.365385,0.333333,-0.05,-0.107692,0.485149,0.284211,-0.03125,-0.25,0.378641,0.178947,-0.09375,1.0
283,-0.15625,0.545455,0.619048,0.0743802,-0.129032,0.545455,0.684211,0.125,-0.03125,0.572816,0.684211,0.125,-0.0322581,0.615385,0.434783,0.152542,-0.15625,0.631068,0.518072,-0.0243902,-0.138462,0.631068,0.533333,0.088,-0.125,0.692308,0.54023,0.0666667,-0.107692,0.663366,0.473684,0.078125,-0.25,0.631068,0.368421,0.078125,1.0
284,-0.15625,0.545455,0.619048,0.0743802,-0.258065,0.545455,0.452632,0.078125,-0.28125,0.650485,0.684211,0.125,-0.258065,0.615385,0.543478,0.152542,-0.28125,0.631068,0.638554,0.0894309,-0.261538,0.631068,0.644444,0.152,-0.375,0.615385,0.655172,0.0666667,-0.230769,0.564356,0.578947,0.078125,-0.25,0.631068,0.473684,0.078125,1.0
285,-0.15625,0.545455,0.619048,0.0743802,-0.258065,0.545455,0.557895,0.078125,-0.28125,0.572816,0.557895,0.125,-0.258065,0.615385,0.543478,0.0847458,-0.28125,0.805825,0.638554,0.0894309,-0.261538,0.708738,0.644444,0.152,-0.25,0.692308,0.655172,0.0666667,-0.230769,0.742574,0.578947,0.140625,-0.25,0.708738,0.578947,0.078125,1.0
286,-0.15625,0.545455,0.619048,0.123967,-0.129032,0.545455,0.557895,0.078125,-0.15625,0.650485,0.684211,0.125,-0.0322581,0.692308,0.652174,0.152542,-0.0625,0.631068,0.518072,0.0894309,-0.138462,0.631068,0.533333,0.04,-0.125,0.692308,0.54023,0.133333,-0.107692,0.742574,0.473684,0.078125,-0.125,0.631068,0.473684,0.078125,1.0
